Classe2;Sample.ID;PC1;PC2;PC3;PC4;PC5
FORSU;47;-1.2437209591362763;1.2631792212680382;-2.281475688589942;-0.249148268316292;-0.08384136588231623
FORSU;19;-2.9875126908364216;-0.7170867848085621;-0.7515498886072449;-0.061300439679554786;0.023035717546870515
FORSU;31;-0.48008615037010266;2.027360159585793;0.8998228860757005;0.5565709800788156;-0.7249292838856484
FORSU;31;-1.1005407127580091;0.7991839900327156;1.1975175859865808;-0.12868650403198498;-0.9970966805758984
FORSU;31;-1.4287686335864234;0.10516463706938986;1.0289498555628742;-0.43484845291997687;-0.861943370805986
FORSU;31;-1.572511799974624;-0.41482333752669615;1.067154679579817;-0.5809135429380174;-0.7754390438440285
FORSU;31;-1.769623313176688;-0.5577548511775953;1.105309530665351;-0.6307738646192592;-0.9000460996620305
FORSU;2;-4.155514242170203;-3.764391680707471;1.8620872951610046;1.2481344179857217;0.43172843438342384
PERCOLATO;55;0.9080795894071475;0.567304047279382;-0.31106698636205693;-0.08874735118253396;0.30526774952806085
PERCOLATO;55;0.8896803746070551;0.816307371313804;-0.338807832339903;0.018217974399806266;0.24029250419300796
PERCOLATO;55;1.3535063849637738;0.9546809793978408;-0.21546857879692802;0.14437016498514094;0.3032449187630598
PERCOLATO;55;0.9325171807846634;0.4200472309470035;-0.3621457272630883;-0.14083833270050297;0.29708451229616484
PERCOLATO;30;-1.7413244492839952;0.3488638304412509;1.0352980641427323;-0.21829872173325296;-0.9753911691756137
PERCOLATO;37;-1.128132861679852;0.6375004282962276;1.041172567255277;-0.17439762976963277;-0.7123258592235798
PERCOLATO;16;-0.2690720748003216;0.3591530648814773;0.3379680684837869;-0.44814857941173675;-0.42595914110803945
PERCOLATO;16;-0.8907451941404559;-0.04040996565127762;0.19215551301362588;-0.6762449099526024;-0.4162225982116654
PERCOLATO;16;-1.282556614193374;-0.6550495769455201;0.1478261679567155;-0.7925414333122582;-0.45804588339129604
PERCOLATO;16;-1.2844359801477905;-0.4247866339551465;0.2717264945402418;-0.928611544866028;-0.5629258898804891
PERCOLATO;22;0.3504704845267905;1.0612047299790417;0.46051632768925177;0.04428853882519119;-0.22601245121572575
PERCOLATO;22;-0.3748383795275424;0.3760373576298094;0.5815173119063088;-0.33743791294694125;-0.3674900329476155
PERCOLATO;22;-0.29143110006863837;1.189573899385057;0.4712612583248572;0.004366385802256958;-0.18785473123009505
PERCOLATO;22;-0.8722315344797045;0.3320695309011006;0.49204260099860136;-0.4664169895921188;-0.24124250741970146
PERCOLATO;22;-2.562858052054035;-0.7479503829846301;-0.743094389830928;-0.15527548503648383;-0.3718470515644614
PERCOLATO;11;-5.048312283656249;-3.5467614570101875;-0.6154026170444222;4.063988179283189;0.8430015046188292
